Voltage, Current 
25802, 7905 
25761, 10017 
25761, 10017 
25761, 10017 
25761, 10017 
25761, 10017 
25756, 9180 
25756, 9180 
25756, 9180 
25756, 9180 
25756, 9180 
25782, 7202 
25782, 7202 
25782, 7202 
25782, 7202 
25782, 7202 
25799, 6273 
25799, 6273 
25799, 6273 
25799, 6273 
25799, 6273 
25834, 4156 
25834, 4156 
25834, 4156 
25834, 4156 
25834, 4156 
25817, 5478 
25817, 5478 
25817, 5478 
25817, 5478 
25817, 5478 
25817, 5519 
25817, 5519 
25817, 5519 
25817, 5519 
25817, 5519 
25816, 5527 
25816, 5527 
25816, 5527 
25816, 5527 
25816, 5527 
25816, 5424 
25816, 5424 
25816, 5424 
25816, 5424 
25816, 5424 
25792, 7056 
25792, 7056 
25792, 7056 
25792, 7056 
25792, 7056 
25767, 8378 
25767, 8378 
25767, 8378 
25767, 8378 
25767, 8378 
25757, 8166 
25757, 8166 
25757, 8166 
25757, 8166 
25757, 8166 
25738, 9179 
25738, 9179 
25738, 9179 
25738, 9179 
25738, 9179 
25746, 8250 
25746, 8250 
25746, 8250 
25746, 8250 
25746, 8250 
25771, 6558 
25771, 6558 
25771, 6558 
25771, 6558 
25771, 6558 
25780, 6001 
25780, 6001 
25780, 6001 
25780, 6001 
25780, 6001 
25780, 6158 
25780, 6158 
25780, 6158 
25780, 6158 
25780, 6158 
25757, 7555 
25757, 7555 
25757, 7555 
25757, 7555 
25757, 7555 
25757, 6988 
25757, 6988 
25757, 6988 
25757, 6988 
25757, 6988 
25744, 7967 
25744, 7967 
25744, 7967 
25744, 7967 
25744, 7967 
25756, 6859 
25756, 6859 
25756, 6859 
25756, 6859 
25756, 6859 
25776, 5348 
25776, 5348 
25776, 5348 
25776, 5348 
25776, 5348 
25793, 4694 
25793, 4694 
25793, 4694 
25793, 4694 
25793, 4694 
25786, 5179 
25786, 5179 
25786, 5179 
25786, 5179 
25786, 5179 
25786, 5187 
25786, 5187 
25786, 5187 
25786, 5187 
25786, 5187 
25775, 5624 
25775, 5624 
25775, 5624 
25775, 5624 
25775, 5624 
25778, 5463 
25778, 5463 
25778, 5463 
25778, 5463 
25778, 5463 
25742, 7537 
25742, 7537 
25742, 7537 
25742, 7537 
25742, 7537 
25693, 10330 
25693, 10330 
25693, 10330 
25693, 10330 
25693, 10330 
25693, 9259 
25693, 9259 
25693, 9259 
25693, 9259 
25693, 9259 
25745, 5484 
25745, 5484 
25745, 5484 
25745, 5484 
25745, 5484 
25746, 6022 
25746, 6022 
25746, 6022 
25746, 6022 
25746, 6022 
25709, 8612 
25709, 8612 
25709, 8612 
25709, 8612 
25709, 8612 
25707, 7890 
25707, 7890 
25707, 7890 
25707, 7890 
25707, 7890 
25704, 7894 
25704, 7894 
25704, 7894 
25704, 7894 
25704, 7894 
25708, 7077 
25708, 7077 
25708, 7077 
25708, 7077 
25708, 7077 
25752, 4042 
25752, 4042 
25752, 4042 
25752, 4042 
25752, 4042 
25748, 5033 
25748, 5033 
25748, 5033 
25748, 5033 
25748, 5033 
25722, 6967 
25722, 6967 
25722, 6967 
25722, 6967 
25722, 6967 
25709, 7244 
25709, 7244 
25709, 7244 
25709, 7244 
25709, 7244 
25695, 8025 
25695, 8025 
25695, 8025 
25695, 8025 
25695, 8025 
25663, 9482 
25663, 9482 
25663, 9482 
25663, 9482 
25663, 9482 
25614, 12219 
25614, 12219 
25614, 12219 
25614, 12219 
25614, 12219 
25599, 12164 
25599, 12164 
25599, 12164 
25599, 12164 
25599, 12164 
25584, 12494 
25584, 12494 
25584, 12494 
25584, 12494 
25584, 12494 
25589, 11426 
25589, 11426 
25589, 11426 
25589, 11426 
25589, 11426 
25608, 9706 
25608, 9706 
25608, 9706 
25608, 9706 
25608, 9706 
25627, 8447 
25627, 8447 
25627, 8447 
25627, 8447 
25627, 8447 
25618, 9332 
25618, 9332 
25618, 9332 
25618, 9332 
25618, 9332 
25593, 11064 
25593, 11064 
25593, 11064 
25593, 11064 
25593, 11064 
25595, 10013 
25595, 10013 
25595, 10013 
25595, 10013 
25595, 10013 
25618, 7951 
25618, 7951 
25618, 7951 
25618, 7951 
25618, 7951 
25647, 6214 
25647, 6214 
25647, 6214 
25647, 6214 
25647, 6214 
25649, 6521 
25649, 6521 
25649, 6521 
25649, 6521 
25649, 6521 
25622, 8444 
25622, 8444 
25622, 8444 
25622, 8444 
25622, 8444 
25603, 9330 
25603, 9330 
25603, 9330 
25603, 9330 
25603, 9330 
25570, 10666 
25570, 10666 
25570, 10666 
25570, 10666 
25570, 10666 
25560, 10706 
25560, 10706 
25560, 10706 
25560, 10706 
25560, 10706 
25569, 9644 
25569, 9644 
25569, 9644 
25569, 9644 
25569, 9644 
25567, 9254 
25567, 9254 
25567, 9254 
25567, 9254 
25567, 9254 
25560, 9917 
25560, 9917 
25560, 9917 
25560, 9917 
25560, 9917 
25568, 9096 
25568, 9096 
25568, 9096 
25568, 9096 
25568, 9096 
25578, 7986 
25578, 7986 
25578, 7986 
25578, 7986 
25578, 7986 
25590, 7445 
25590, 7445 
25590, 7445 
25590, 7445 
25590, 7445 
25589, 6978 
25589, 6978 
25589, 6978 
25589, 6978 
25589, 6978 
25611, 5159 
25611, 5159 
25611, 5159 
25611, 5159 
25611, 5159 
25656, 2673 
25656, 2673 
25656, 2673 
25656, 2673 
25656, 2673 
25659, 3528 
25659, 3528 
25659, 3528 
25659, 3528 
25659, 3528 
25614, 6498 
25614, 6498 
25614, 6498 
25614, 6498 
25614, 6498 
25599, 6865 
25599, 6865 
25599, 6865 
25599, 6865 
25599, 6865 
25617, 5172 
25617, 5172 
25617, 5172 
25617, 5172 
25617, 5172 
25600, 6419 
25600, 6419 
25600, 6419 
25600, 6419 
25600, 6419 
25562, 8522 
25562, 8522 
25562, 8522 
25562, 8522 
25562, 8522 
25565, 7869 
25565, 7869 
25565, 7869 
25565, 7869 
25565, 7869 
25558, 8116 
25558, 8116 
25558, 8116 
25558, 8116 
25558, 8116 
25547, 8051 
25547, 8051 
25547, 8051 
25547, 8051 
25547, 8051 
25531, 8837 
25531, 8837 
25531, 8837 
25531, 8837 
25531, 8837 
25514, 10112 
25514, 10112 
25514, 10112 
25514, 10112 
25514, 10112 
25479, 11794 
25479, 11794 
25479, 11794 
25479, 11794 
25479, 11794 
25480, 10330 
25480, 10330 
25480, 10330 
25480, 10330 
25480, 10330 
25464, 11571 
25464, 11571 
25464, 11571 
25464, 11571 
25464, 11571 
25441, 12475 
25441, 12475 
25441, 12475 
25441, 12475 
25441, 12475 
25444, 11449 
25444, 11449 
25444, 11449 
25444, 11449 
25444, 11449 
25459, 9557 
25459, 9557 
25459, 9557 
25459, 9557 
25459, 9557 
25461, 9816 
25461, 9816 
25461, 9816 
25461, 9816 
25461, 9816 
25459, 9225 
25459, 9225 
25459, 9225 
25459, 9225 
25459, 9225 
25480, 7721 
25480, 7721 
25480, 7721 
25480, 7721 
25480, 7721 
25470, 7953 
25470, 7953 
25470, 7953 
25470, 7953 
25470, 7953 
25470, 8262 
25470, 8262 
25470, 8262 
25470, 8262 
25470, 8262 
25454, 8880 
25454, 8880 
25454, 8880 
25454, 8880 
25454, 8880 
25432, 9939 
25432, 9939 
25432, 9939 
25432, 9939 
25432, 9939 
25432, 9515 
25432, 9515 
25432, 9515 
25432, 9515 
25432, 9515 
25440, 8749 
25440, 8749 
25440, 8749 
25440, 8749 
25440, 8749 
25450, 7600 
25450, 7600 
25450, 7600 
25450, 7600 
25450, 7600 
25442, 8186 
25442, 8186 
25442, 8186 
25442, 8186 
25442, 8186 
25406, 10752 
25406, 10752 
25406, 10752 
25406, 10752 
25406, 10752 
25383, 11636 
25383, 11636 
25383, 11636 
25383, 11636 
25383, 11636 
25381, 11140 
25381, 11140 
25381, 11140 
25381, 11140 
25381, 11140 
25381, 10633 
25381, 10633 
25381, 10633 
25381, 10633 
25381, 10633 
25381, 10058 
25381, 10058 
25381, 10058 
25381, 10058 
25381, 10058 
25381, 9818 
25381, 9818 
25381, 9818 
25381, 9818 
25381, 9818 
25381, 9966 
25381, 9966 
25381, 9966 
25381, 9966 
25381, 9966 
25360, 11065 
25360, 11065 
25360, 11065 
25360, 11065 
25360, 11065 
25362, 10280 
25362, 10280 
25362, 10280 
25362, 10280 
25362, 10280 
25410, 6921 
25410, 6921 
25410, 6921 
25410, 6921 
25410, 6921 
25405, 7871 
25405, 7871 
25405, 7871 
25405, 7871 
25405, 7871 
25391, 9038 
25391, 9038 
25391, 9038 
25391, 9038 
25391, 9038 
25372, 9924 
25372, 9924 
25372, 9924 
25372, 9924 
25372, 9924 
25353, 11064 
25353, 11064 
25353, 11064 
25353, 11064 
25353, 11064 
25314, 13232 
25314, 13232 
25314, 13232 
25314, 13232 
25314, 13232 
25312, 12641 
25312, 12641 
25312, 12641 
25312, 12641 
25312, 12641 
25321, 11744 
25321, 11744 
25321, 11744 
25321, 11744 
25321, 11744 
25321, 11479 
25321, 11479 
25321, 11479 
25321, 11479 
25321, 11479 
25323, 10893 
25323, 10893 
25323, 10893 
25323, 10893 
25323, 10893 
25330, 10591 
25330, 10591 
25330, 10591 
25330, 10591 
25330, 10591 
25332, 9877 
25332, 9877 
25332, 9877 
25332, 9877 
25332, 9877 
25325, 10661 
25325, 10661 
25325, 10661 
25325, 10661 
25325, 10661 
25336, 9381 
25336, 9381 
25336, 9381 
25336, 9381 
25336, 9381 
25326, 10242 
25326, 10242 
25326, 10242 
25326, 10242 
25326, 10242 
25291, 12716 
25291, 12716 
25291, 12716 
25291, 12716 
25291, 12716 
25257, 14143 
25257, 14143 
25257, 14143 
25257, 14143 
25257, 14143 
25240, 14516 
25240, 14516 
25240, 14516 
25240, 14516 
25240, 14516 
25223, 15405 
25223, 15405 
25223, 15405 
25223, 15405 
25223, 15405 
25214, 15324 
25214, 15324 
25214, 15324 
25214, 15324 
25214, 15324 
25207, 15246 
25207, 15246 
25207, 15246 
25207, 15246 
25207, 15246 
25203, 15231 
25203, 15231 
25203, 15231 
25203, 15231 
25203, 15231 
24948, 31393 
24948, 31393 
24948, 31393 
24948, 31393 
24948, 31393 
25061, 19430 
25061, 19430 
25061, 19430 
25061, 19430 
25061, 19430 
25162, 11570 
25162, 11570 
25162, 11570 
25162, 11570 
25162, 11570 
25003, 20102 
25003, 20102 
25003, 20102 
25003, 20102 
25003, 20102 
25205, 6308 
25205, 6308 
25205, 6308 
25205, 6308 
25205, 6308 
25299, 2493 
25299, 2493 
25299, 2493 
25299, 2493 
25299, 2493 
25301, 3517 
25301, 3517 
25301, 3517 
25301, 3517 
25301, 3517 
25402, -2076 
25402, -2076 
25402, -2076 
25402, -2076 
25402, -2076 
25263, 11617 
25263, 11617 
25263, 11617 
25263, 11617 
25263, 11617 
24473, 68164 
24473, 68164 
24473, 68164 
24473, 68164 
24473, 68164 
24560, 37762 
24560, 37762 
24560, 37762 
24560, 37762 
24560, 37762 
23964, 71382 
23964, 71382 
23964, 71382 
23964, 71382 
23964, 71382 
23247, 81422 
23247, 81422 
23247, 81422 
23247, 81422 
23247, 81422 
23500, 28177 
23500, 28177 
23500, 28177 
23500, 28177 
23500, 28177 
24055, 1384 
24055, 1384 
24055, 1384 
24055, 1384 
24055, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
24056, 1384 
